Sentence #	Word	POS	Tag
207	kilodaltons	NNS	O
207	.	.	O
208	the	DT	O
208	predicted	VBN	O
208	amino	NN	O
208	acid	NN	O
208	sequence	NN	O
208	shows	NNS	O
208	significant	JJ	O
208	homology	NN	O
208	with	IN	O
208	four	CD	O
208	flavin	NN	O
208	proteins	NNS	O
208	:	:	O
208	choline	NN	B-ENZ
208	dehydrogenase	NN	I-ENZ
208	a	DT	O
208	glucose	NN	B-ENZ
208	dehydrogenase	NN	I-ENZ
208	and	CC	O
208	two	CD	O
208	oxidases	NNS	O
208	.	.	O
209	AlkJ	NN	B-GENE
209	is	VBZ	O
209	membrane-bound	NN	O
209	and	CC	O
209	converts	NNS	O
209	aliphatic	JJ	O
209	medium-chain-length	NN	O
209	alcohols	NNS	O
209	into	IN	O
209	aldehydes	NNS	O
209	.	.	O
210	the	DT	O
210	properties	NNS	O
210	of	IN	O
210	AlkJ	NN	B-GENE
210	suggest	NN	O
210	that	IN	O
210	it	PRP	O
210	is	VBZ	O
210	linked	VBN	O
210	to	TO	O
210	the	DT	O
210	electron	NN	O
210	transfer	NN	O
210	chain	NN	O
210	.	.	O
211	AlkJ	NN	B-GENE
211	is	VBZ	O
211	necessary	JJ	O
211	for	IN	O
211	growth	NN	O
211	on	IN	O
211	alkanes	NNS	O
211	only	RB	O
211	in	IN	O
211	p.	NN	O
211	putida	NN	O
211	alcohol	NN	B-ENZ
211	dehydrogenase	NN	I-ENZ
211	(	(	O
211	AlcA	NN	B-GENE
211	)	)	O
211	mutants	NNS	O
211	.	.	O
212	AlkK	NN	B-GENE
212	is	VBZ	O
212	homologous	JJ	O
212	to	TO	O
212	a	DT	O
212	range	NN	O
212	of	IN	O
212	proteins	NNS	O
212	which	WDT	O
212	act	NN	O
212	by	IN	O
212	an	DT	O
212	atp-dependent	JJ	O
212	covalent	NN	O
212	binding	NN	O
212	of	IN	O
212	amp	NN	O
212	to	TO	O
212	their	PRP$	O
212	substrate	NN	O
212	.	.	O
213	this	DT	O
213	list	NN	O
213	includes	VBZ	O
213	the	DT	O
213	acetate	NN	O
213	coumarate	NN	O
213	and	CC	O
213	long-chain	NN	O
213	fatty	NN	O
213	acid	NN	O
213	coa	NN	O
213	ligases	NNS	O
213	.	.	O
214	the	DT	O
214	alkk	NN	O
214	gene	NN	O
214	complements	NNS	O
214	a	DT	O
214	fadd	NN	O
214	mutation	NN	O
214	in	IN	O
214	escherichia	NN	O
214	coli	NNS	O
214	which	WDT	O
214	shows	NNS	O
214	that	IN	O
214	it	PRP	O
214	indeed	RB	O
214	encodes	NNS	O
214	an	DT	O
214	acyl-CoA	NN	B-ENZ
214	synthetase	NN	I-ENZ
214	.	.	O
215	AlkK	NN	B-GENE
215	is	VBZ	O
215	a	DT	O
215	60	CD	O
215	kilodalton	NN	O
215	protein	NN	O
215	located	VBN	O
215	in	IN	O
215	the	DT	O
215	cytoplasm	NN	O
215	.	.	O
216	AlkL	NN	B-GENE
216	is	VBZ	O
216	homologous	JJ	O
216	to	TO	O
216	ompw	NN	O
216	a	DT	O
216	vibrio	NN	O
216	cholerae	NN	O
216	outer	NN	O
216	membrane	NN	O
216	protein	NN	O
216	of	IN	O
216	unknown	JJ	O
216	function	NN	O
216	and	CC	O
216	a	DT	O
216	hypothetical	JJ	O
216	polypeptide	NN	O
216	encoded	VBN	O
216	by	IN	O
216	ytt4	NN	O
216	in	IN	O
216	e.	NNP	O
216	coli	NNS	O
216	.	.	O
217	AlkL	NN	B-GENE
217	ompw	NN	O
217	and	CC	O
217	ytt4	NN	O
217	all	DT	O
217	have	VB	O
217	a	DT	O
217	signal	NN	O
217	peptide	NN	O
217	and	CC	O
217	end	NN	O
217	with	IN	O
217	a	DT	O
217	sequence	NN	O
217	characteristic	JJ	O
217	of	IN	O
217	outer	NN	O
217	membrane	NN	O
217	proteins	NNS	O
217	.	.	O
218	the	DT	O
218	alkl	NN	O
218	gene	NN	O
218	product	NN	O
218	was	VBD	O
218	found	NN	O
218	in	IN	O
218	the	DT	O
218	outer	NN	O
218	membrane	NN	O
218	of	IN	O
218	e.	NNP	O
218	coli	NNS	O
218	w3110	NN	O
218	containing	VBG	O
218	the	DT	O
218	alk-genes	NNS	O
218	.	.	O
219	the	DT	O
219	alkl	NN	O
219	gene	NN	O
219	can	MD	O
219	be	VB	O
219	deleted	VBN	O
219	without	IN	O
219	a	DT	O
219	clear	JJ	O
219	effect	NN	O
219	on	IN	O
219	growth	NN	O
219	rate	NN	O
219	.	.	O
220	its	PRP$	O
220	function	NN	O
220	remains	NNS	O
220	unknown	JJ	O
220	.	.	O
221	the	DT	O
221	g+c	NN	O
221	content	NN	O
221	of	IN	O
221	the	DT	O
221	alkjkl	NN	O
221	genes	NNS	O
221	is	VBZ	O
221	45	CD	O
221	%	NN	O
221	identical	JJ	O
221	to	TO	O
221	that	IN	O
221	of	IN	O
221	the	DT	O
221	alkbfgh	NN	O
221	genes	NNS	O
221	and	CC	O
221	significantly	RB	O
221	lower	JJR	O
221	than	IN	O
221	the	DT	O
221	g+c	NN	O
221	content	NN	O
221	of	IN	O
221	the	DT	O
221	oct-plasmid	JJ	O
221	and	CC	O
221	the	DT	O
221	p.	NN	O
221	putida	NN	O
221	chromosome.biological	JJ	O
221	conversion	NN	O
221	of	IN	O
221	the	DT	O
221	herbicide	NN	O
221	bromoxynil	NN	O
221	(	(	O
221	)	)	O
221	was	VBD	O
221	studied	VBN	O
221	in	IN	O
221	a	DT	O
221	batch	NN	O
221	culture	NN	O
221	of	IN	O
221	pseudomonas	NNS	O
221	putida	NN	O
221	by	IN	O
221	using	VBG	O
221	hplc	NN	O
221	.	.	O
222	the	DT	O
222	process	NN	O
222	had	VBD	O
222	a	DT	O
222	cometabolic	NN	O
222	character	NN	O
222	and	CC	O
222	proceeded	VBD	O
222	only	RB	O
222	in	IN	O
222	the	DT	O
222	presence	NN	O
222	of	IN	O
222	another	DT	O
222	simultaneously	RB	O
222	metabolizable	JJ	O
222	carbon	NN	O
222	and	CC	O
222	energy	NN	O
222	source	NN	O
222	.	.	O
223	the	DT	O
223	intensity	NN	O
223	of	IN	O
223	degradation	NN	O
223	correlated	VBN	O
223	with	IN	O
223	the	DT	O
223	growth	NN	O
223	rate	NN	O
223	the	DT	O
223	degradation	NN	O
223	stopping	VBG	O
223	when	WRB	O
223	the	DT	O
223	cosubstrate	NN	O
223	becomes	NNS	O
223	exhausted	VBN	O
223	or	CC	O
223	the	DT	O
223	ph	NN	O
223	value	NN	O
223	of	IN	O
223	the	DT	O
223	medium	NN	O
223	falls	NNS	O
223	below	IN	O
223	6.5	CD	O
223	.	.	O
224	in	IN	O
224	a	DT	O
224	medium	NN	O
224	with	IN	O
224	glucose	NN	O
224	no	DT	O
224	lag	NN	O
224	phase	NN	O
224	longer	NN	O
224	than	IN	O
224	one	CD	O
224	day	NN	O
224	was	VBD	O
224	observed	VBN	O
224	concerning	VBG	O
224	growth	NN	O
224	sugar	NN	O
224	and	CC	O
224	herbicide	NN	O
224	consumption	NN	O
224	and	CC	O
224	formation	NN	O
224	of	IN	O
224	metabolic	NN	O
224	herbicide	NN	O
224	derivatives	NNS	O
224	(	(	O
224	and	CC	O
224	acid	NN	O
224	)	)	O
224	.	.	O
225	in	IN	O
225	a	DT	O
225	medium	NN	O
225	with	IN	O
225	ribose	VB	O
225	the	DT	O
225	initial	JJ	O
225	lag	NN	O
225	of	IN	O
225	the	DT	O
225	above	IN	O
225	processes	NNS	O
225	took	VBD	O
225	2	CD	O
225	d.	NN	O
225	no	DT	O
225	formation	NN	O
225	of	IN	O
225	other	JJ	O
225	degradation	NN	O
225	products	NNS	O
225	was	VBD	O
225	detected	VBN	O
225	.	.	O
226	growth	NN	O
226	inhibition	NN	O
226	was	VBD	O
226	proportional	NN	O
226	to	TO	O
226	the	DT	O
226	concentration	NN	O
226	of	IN	O
226	bromoxynil.intact	NN	O
226	cells	NNS	O
226	of	IN	O
226	(	(	O
226	+/-	NN	O
226	)	)	O
226	camphor-grown	JJ	O
226	pseudomonas	NNS	O
226	putida	NN	O
226	atcc17453	NN	O
226	(	(	O
226	cam	NN	O
226	)	)	O
226	have	VB	O
226	been	VBN	O
226	shown	VBN	O
226	to	TO	O
226	oxidize	VB	O
226	readily	RB	O
226	the	DT	O
226	monoketone	NN	O
226	derivative	JJ	O
226	of	IN	O
226	cage	NN	O
226	hydrocarbon	NN	O
226	adamantane	NN	O
226	forming	VBG	O
226	oxygenated	VBN	O
226	products	NNS	O
226	indicative	JJ	O
226	of	IN	O
226	both	DT	O
226	biological	JJ	O
226	baeyer-villiger	NN	O
226	and	CC	O
226	hydroxylation	NN	O
226	reactions	NNS	O
226	.	.	O
227	formed	VBN	O
227	products	NNS	O
227	were	VBD	O
227	identified	VBN	O
227	as	IN	O
227	4-oxahomoadamantan-5-one	NN	O
227	5-hydroxyadamantan-2-one	NN	O
227	and	CC	O
227	1-hydroxy-4-oxahomoadamantan-5-one	CD	O
227	.	.	O
228	minor	JJ	O
228	products	NNS	O
228	formed	VBN	O
228	as	IN	O
228	a	DT	O
228	result	NN	O
228	of	IN	O
228	secondary	JJ	O
228	reactions	NNS	O
228	were	VBD	O
228	tentatively	RB	O
228	identified	VBN	O
228	as	IN	O
228	syn-	NN	O
228	and	CC	O
228	and	CC	O
228	bicyclononan-3-ol	NN	O
228	.	.	O
229	adamantanone	NN	O
229	initial	JJ	O
229	concentrations	NNS	O
229	determined	VBN	O
229	whether	IN	O
229	1-hydroxy-4-oxahomoadamantan-5-one	CD	O
229	was	VBD	O
229	the	DT	O
229	sole	NN	O
229	product	NN	O
229	(	(	O
229	below	IN	O
229	120	CD	O
229	mg/l	NN	O
229	)	)	O
229	or	CC	O
229	4-oxahomoadamantan-5-one	NN	O
229	was	VBD	O
229	the	DT	O
229	principle	NN	O
229	(	(	O
229	up	RB	O
229	to	TO	O
229	92	CD	O
229	%	NN	O
229	)	)	O
229	product	NN	O
229	(	(	O
229	240-600	JJ	O
229	mg/l	NN	O
229	)	)	O
229	.	.	O
230	formation	NN	O
230	of	IN	O
230	1-hydroxy-4-oxahomoadamantan-5-one	CD	O
230	appears	VBZ	O
230	to	TO	O
230	occur	NN	O
230	by	IN	O
230	two	CD	O
230	routes	NNS	O
230	determined	VBN	O
230	by	IN	O
230	the	DT	O
230	sequence	NN	O
230	of	IN	O
230	lactonization	NN	O
230	and	CC	O
230	hydroxylation.trichloroethylene	NN	O
230	(	(	O
230	tce	NN	O
230	)	)	O
230	was	VBD	O
230	reductively	RB	O
230	dechlorinated	VBN	O
230	to	TO	O
230	cis-dichloroethylene	NN	O
230	trans-dichloroethylene	NN	O
230	vinyl	NN	O
230	chloride	NN	O
230	and	CC	O
230	ethylene	NN	O
230	by	IN	O
230	the	DT	O
230	CO-reduced	JJ	B-ENZ
230	CO	NN	I-ENZ
230	dehydrogenase	NN	I-ENZ
230	enzyme	NN	O
230	complex	JJ	O
230	from	IN	O
230	methanosarcina	NNP	O
230	thermophila	NN	O
230	;	:	O
230	the	DT	O
230	apparent	NN	O
230	km	NNP	O
230	and	CC	O
230	vmax	NN	O
230	values	NNS	O
230	were	VBD	O
230	1.7	CD	O
230	+/-	NN	O
230	0.3	CD	O
230	mm	NN	O
230	tce	NN	O
230	and	CC	O
230	26.2	CD	O
230	+/-	NN	O
230	1.7	CD	O
230	mol	NN	O
230	tce	NN	O
230	dechlorinated/min/mmol	NN	O
230	factor	NN	O
230	iii	NN	O
230	.	.	O
231	factor	NN	O
231	iii	NN	O
231	also	RB	O
231	catalysed	VBN	O
231	the	DT	O
231	dechlorination	NN	O
231	of	IN	O
231	tce	NN	O
231	when	WRB	O
231	in	IN	O
231	the	DT	O
231	presence	NN	O
231	of	IN	O
231	titanium	NN	O
231	(	(	O
231	iii	NN	O
231	)	)	O
231	citrate	NN	O
231	;	:	O
231	the	DT	O
231	apparent	NN	O
231	km	NNP	O
231	and	CC	O
231	vmax	NN	O
231	values	NNS	O
231	were	VBD	O
231	1.2	CD	O
231	+/-	NN	O
231	0.3	CD	O
231	mm	NN	O
231	tce	NN	O
231	and	CC	O
231	34.9	CD	O
231	+/-	NN	O
231	3.6	CD	O
231	mol	NN	O
231	tce	NN	O
231	dechlorinated/min/mmol	NN	O
231	factor	NN	O
231	iii	NN	O
231	.	.	O
232	the	DT	O
232	enzyme	NN	O
232	complex	JJ	O
232	was	VBD	O
232	resolved	VBN	O
232	into	IN	O
232	the	DT	O
232	two-subunit	NN	O
232	nickel/iron-sulfur	JJ	O
232	(	(	O
232	ni/fe-s	NN	O
232	)	)	O
232	component	NN	O
232	and	CC	O
232	the	DT	O
232	two-subunit	NN	O
232	factor	NN	O
232	iii-containing	NN	O
232	corrinoid/iron-sulfur	NN	O
232	(	(	O
232	co/fe-s	NN	O
232	)	)	O
232	component	NN	O
232	.	.	O
233	the	DT	O
233	ni/fe-s	NN	O
233	component	NN	O
233	was	VBD	O
233	unable	JJ	O
233	to	TO	O
233	dechlorinate	NN	O
233	tce	NN	O
233	in	IN	O
233	the	DT	O
233	presence	NN	O
233	of	IN	O
233	co	NN	O
233	;	:	O
233	however	RB	O
233	reconstitution	NN	O
233	with	IN	O
233	the	DT	O
233	co/fe-s	NN	O
233	component	NN	O
233	yielded	VBN	O
233	the	DT	O
233	same	JJ	O
233	dechlorinated	VBN	O
233	products	NNS	O
233	as	IN	O
233	with	IN	O
233	the	DT	O
233	co	NN	O
233	dehydrogenase	NN	O
233	enzyme	NN	O
233	complex.in	NN	O
233	the	DT	O
233	course	NN	O
233	of	IN	O
233	our	PRP$	O
233	screening	VBG	O
233	for	IN	O
233	dibenzo-p-dioxin-utilizing	NN	O
233	bacteria	NNS	O
233	a	DT	O
233	sphingomonas	NNS	O
233	sp	NN	O
233	.	.	O
234	strain	NN	O
234	was	VBD	O
234	isolated	JJ	O
234	from	IN	O
234	enrichment	NN	O
234	cultures	NNS	O
234	inoculated	VBN	O
234	with	IN	O
234	water	NN	O
234	samples	NNS	O
234	from	IN	O
234	the	DT	O
234	river	NN	O
234	elbe	NN	O
234	.	.	O
235	the	DT	O
235	isolate	NN	O
235	grew	VBD	O
235	with	IN	O
235	both	DT	O
235	the	DT	O
235	biaryl	NN	O
235	ethers	NNS	O
235	dibenzo-p-dioxin	NN	O
235	and	CC	O
235	dibenzofuran	NN	O
235	(	(	O
235	df	NN	O
235	)	)	O
235	as	IN	O
235	the	DT	O
235	sole	NN	O
235	sources	NNS	O
235	of	IN	O
235	carbon	NN	O
235	and	CC	O
235	energy	NN	O
235	showing	VBG	O
235	doubling	VBG	O
235	times	NNS	O
235	of	IN	O
235	about	IN	O
235	8	CD	O
235	and	CC	O
235	5	CD	O
235	h	NN	O
235	respectively	RB	O
235	.	.	O
236	biodegradation	NN	O
236	of	IN	O
236	the	DT	O
236	two	CD	O
236	aromatic	JJ	O
236	compounds	NNS	O
236	initially	RB	O
236	proceeded	VBD	O
236	after	IN	O
236	an	DT	O
236	oxygenolytic	JJ	O
236	attack	NN	O
236	at	IN	O
236	the	DT	O
236	angular	NN	O
236	position	NN	O
236	adjacent	NN	O
236	to	TO	O
236	the	DT	O
236	ether	NN	O
236	bridge	NN	O
236	producing	VBG	O
236	ether	NN	O
236	or	CC	O
236	from	IN	O
236	the	DT	O
236	initially	RB	O
236	formed	VBN	O
236	dihydrodiols	NNS	O
236	which	WDT	O
236	represent	NN	O
236	extremely	RB	O
236	unstable	JJ	O
236	hemiacetals	NNS	O
236	.	.	O
237	results	NNS	O
237	obtained	VBN	O
237	from	IN	O
237	determinations	NNS	O
237	of	IN	O
237	enzyme	NN	O
237	activities	NNS	O
237	and	CC	O
237	oxygen	NN	O
237	consumption	NN	O
237	suggest	NN	O
237	meta	NN	O
237	cleavage	NN	O
237	of	IN	O
237	the	DT	O
237	trihydroxy	NN	O
237	compounds	NNS	O
237	.	.	O
238	during	IN	O
238	dibenzofuran	NN	O
238	degradation	NN	O
238	hydrolysis	NN	O
238	of	IN	O
238	2-hydroxy-6-oxo-6-	JJ	O
238	(	(	O
238	2-hydroxyphenyl	JJ	O
238	)	)	O
238	yielded	VBN	O
238	salicylate	NN	O
238	which	WDT	O
238	was	VBD	O
238	branched	VBN	O
238	into	IN	O
238	the	DT	O
238	catechol	NN	O
238	meta	NN	O
238	cleavage	NN	O
238	pathway	NN	O
238	and	CC	O
238	the	DT	O
238	gentisate	NN	O
238	pathway	NN	O
238	.	.	O
239	catechol	NN	O
239	obtained	VBN	O
239	from	IN	O
239	the	DT	O
239	product	NN	O
239	of	IN	O
239	meta	NN	O
239	ring	NN	O
239	fission	NN	O
239	of	IN	O
239	ether	NN	O
239	was	VBD	O
239	both	DT	O
239	ortho	NN	O
239	and	CC	O
239	meta	NN	O
239	cleaved	VBN	O
239	by	IN	O
239	sphingomonas	NNS	O
239	sp	NN	O
239	.	.	O
240	strain	NN	O
240	rw1	NN	O
240	when	WRB	O
240	this	DT	O
240	organism	NN	O
240	was	VBD	O
240	grown	NN	O
240	with	IN	O
240	dibenzo-p-dioxin.a	NN	O
240	thiocyanate	NN	B-ENZ
240	hydrolase	NN	I-ENZ
240	that	IN	O
240	catalyzes	NNS	O
240	the	DT	O
240	first	RB	O
240	step	NN	O
240	in	IN	O
240	thiocyanate	NN	O
240	degradation	NN	O
240	was	VBD	O
240	purified	VBN	O
240	to	TO	O
240	homogeneity	NN	O
240	from	IN	O
240	thiobacillus	NN	O
240	thioparus	NN	O
240	an	DT	O
240	obligate	NN	O
240	chemolithotrophic	JJ	O
240	eubacterium	NN	O
240	metabolizing	VBG	O
240	thiocyanate	NN	O
240	to	TO	O
240	sulfate	NN	O
240	as	IN	O
240	an	DT	O
240	energy	NN	O
240	source	NN	O
240	.	.	O
241	the	DT	O
241	thiocyanate	NN	B-ENZ
241	hydrolase	NN	I-ENZ
241	was	VBD	O
241	purified	VBN	O
241	52-fold	JJ	O
241	by	IN	O
241	steps	NNS	O
241	involving	VBG	O
241	ammonium	NN	O
241	sulfate	NN	O
241	precipitation	NN	O
241	deae-sephacel	NN	O
241	column	NN	O
241	chromatography	NN	O
241	and	CC	O
241	hydroxylapatite	NN	O
241	column	NN	O
241	chromatography	NN	O
241	.	.	O
242	the	DT	O
242	enzyme	NN	O
242	hydrolyzed	VBN	O
242	1	CD	O
242	mol	NN	O
242	of	IN	O
242	thiocyanate	NN	O
242	to	TO	O
242	form	NN	O
242	1	CD	O
242	mol	NN	O
242	of	IN	O
242	carbonyl	NN	O
242	sulfide	NN	O
242	and	CC	O
242	1	CD	O
242	mol	NN	O
242	of	IN	O
242	ammonia	NN	O
242	as	IN	O
242	follows	VBZ	O
242	:	:	O
242	scn-	NN	O
242	+	NN	O
242	2h2o	CD	O
242	--	:	O
242	--	:	O
242	cos	NN	O
242	+	NN	O
242	nh3	NN	O
242	+	NN	O
242	oh-	NN	O
242	.	.	O
243	this	DT	O
243	is	VBZ	O
243	the	DT	O
243	first	RB	O
243	report	NN	O
243	describing	VBG	O
243	the	DT	O
243	hydrolysis	NN	O
243	of	IN	O
243	thiocyanate	NN	O
243	to	TO	O
243	carbonyl	NN	O
243	sulfide	NN	O
243	by	IN	O
243	an	DT	O
243	enzyme	NN	O
243	.	.	O
244	the	DT	O
244	enzyme	NN	O
244	had	VBD	O
244	a	DT	O
244	molecular	NN	O
244	mass	NN	O
244	of	IN	O
244	126	CD	O
244	kda	NN	O
244	and	CC	O
244	was	VBD	O
244	composed	VBN	O
244	of	IN	O
244	three	CD	O
244	different	JJ	O
244	subunits	NNS	O
244	:	:	O
244	alpha	NN	O
244	(	(	O
244	19	CD	O
244	kda	NN	O
244	)	)	O
244	beta	NN	O
244	(	(	O
244	23	CD	O
244	kda	NN	O
244	)	)	O
244	and	CC	O
244	gamma	NN	O
244	(	(	O
244	32	CD	O
244	kda	NN	O
244	)	)	O
244	.	.	O
245	the	DT	O
245	enzyme	NN	O
245	exhibited	VBN	O
245	optimal	JJ	O
245	activities	NNS	O
245	at	IN	O
245	ph	NN	O
245	7.5-8.0	JJ	O
245	and	CC	O
245	at	IN	O
245	temperatures	NNS	O
245	ranging	VBG	O
245	from	IN	O
245	30	CD	O
245	to	TO	O
245	40	CD	O
245	degrees	NNS	O
245	c.	NNP	O
245	the	DT	O
245	km	NNP	O
245	value	NN	O
245	for	IN	O
245	thiocyanate	NN	O
245	was	VBD	O
245	approximately	RB	O
245	11	CD	O
245	mm	NN	O
245	.	.	O
246	immunoblot	NN	O
246	analysis	NN	O
246	with	IN	O
246	polyclonal	NN	O
246	antibodies	NNS	O
246	against	IN	O
246	the	DT	O
246	purified	VBN	O
246	enzyme	NN	O
246	suggested	VBN	O
246	that	IN	O
246	it	PRP	O
246	was	VBD	O
246	induced	JJ	O
246	in	IN	O
246	t.	NN	O
246	thioparus	NN	O
246	cells	NNS	O
246	when	WRB	O
246	the	DT	O
246	cells	NNS	O
246	were	VBD	O
246	grown	NN	O
246	with	IN	O
246	thiocyanate.the	NN	O
246	nucleotide	RB	O
246	sequences	NNS	O
246	of	IN	O
246	two	CD	O
246	genes	NNS	O
246	involved	VBN	O
246	in	IN	O
246	sodium	NN	O
246	dodecyl	NN	O
246	sulfate	NN	O
246	(	(	O
246	sds	NN	O
246	)	)	O
246	degradation	NN	O
246	by	IN	O
246	pseudomonas	NNS	O
246	have	VB	O
246	been	VBN	O
246	determined	VBN	O
246	.	.	O
247	one	CD	O
247	of	IN	O
247	these	DT	O
247	sdsA	NN	B-GENE
247	codes	NNS	O
247	for	IN	O
247	an	DT	O
247	alkyl	NN	B-ENZ
247	sulfatase	NN	I-ENZ
247	(	(	O
247	da	NN	O
247	)	)	O
247	and	CC	O
247	has	VBZ	O
247	similarity	NN	O
247	(	(	O
247	31.8	CD	O
247	%	NN	O
247	identity	NN	O
247	over	IN	O
247	a	DT	O
247	201-amino	JJ	O
247	acid	NN	O
247	stretch	NN	O
247	)	)	O
247	to	TO	O
247	the	DT	O
247	n	NN	O
247	terminus	NN	O
247	of	IN	O
247	a	DT	O
247	predicted	VBN	O
247	protein	NN	O
247	of	IN	O
247	unknown	JJ	O
247	function	NN	O
247	from	IN	O
247	mycobacterium	NN	O
247	tuberculosis	NN	O
247	.	.	O
248	the	DT	O
248	other	JJ	O
248	gene	NN	O
248	sdsB	NN	B-GENE
248	codes	NNS	O
248	for	IN	O
248	a	DT	O
248	positive	JJ	O
248	activator	NN	O
248	protein	NN	O
248	(	(	O
248	da	NN	O
248	)	)	O
248	that	IN	O
248	has	VBZ	O
248	extensive	JJ	O
248	similarity	NN	O
248	with	IN	O
248	the	DT	O
248	lysr	NN	O
248	family	NN	O
248	of	IN	O
248	helix-turn-helix	NN	O
248	dna-binding	NN	O
248	activator	NN	O
248	proteins.the	NN	O
248	enzymes	NNS	O
248	catalyzing	VBG	O
248	the	DT	O
248	initial	JJ	O
248	reactions	NNS	O
248	in	IN	O
248	the	DT	O
248	anaerobic	NN	O
248	degradation	NN	O
248	of	IN	O
248	2-aminobenzoic	JJ	O
248	acid	NN	O
248	(	(	O
248	anthranilic	NN	O
248	acid	NN	O
248	)	)	O
248	were	VBD	O
248	studied	VBN	O
248	with	IN	O
248	a	DT	O
248	denitrifying	VBG	O
248	pseudomonas	NNS	O
248	sp	NN	O
248	.	.	O
249	anaerobically	RB	O
249	grown	NN	O
249	with	IN	O
249	2-aminobenzoate	JJ	O
249	and	CC	O
249	nitrate	NN	O
249	as	IN	O
249	the	DT	O
249	sole	NN	O
249	carbon	NN	O
249	and	CC	O
249	energy	NN	O
249	sources	NNS	O
249	.	.	O
250	cells	NNS	O
250	grown	NN	O
250	on	IN	O
250	2-aminobenzoate	JJ	O
250	are	VBP	O
250	simultaneously	RB	O
250	adapted	VBN	O
250	to	TO	O
250	growth	NN	O
250	with	IN	O
250	benzoate	NN	O
250	whereas	NNS	O
250	cells	NNS	O
250	grown	NN	O
250	on	IN	O
250	benzoate	NN	O
250	degrade	NN	O
250	2-aminobenzoate	JJ	O
250	several	JJ	O
250	times	NNS	O
250	less	RBR	O
250	efficiently	RB	O
250	than	IN	O
250	benzoate	NN	O
250	.	.	O
251	evidence	NN	O
251	for	IN	O
251	a	DT	O
251	new	JJ	O
251	reductive	NN	O
251	pathway	NN	O
251	of	IN	O
251	aromatic	JJ	O
251	metabolism	NN	O
251	and	CC	O
251	for	IN	O
251	four	CD	O
251	enzymes	NNS	O
251	catalyzing	VBG	O
251	the	DT	O
251	initial	JJ	O
251	steps	NNS	O
251	is	VBZ	O
251	presented	VBN	O
251	.	.	O
252	the	DT	O
252	organism	NN	O
252	contains	NNS	O
252	2-aminobenzoate-coenzyme	JJ	B-ENZ
252	A	DT	I-ENZ
252	ligase	NN	I-ENZ
252	(	(	O
252	2-aminobenzoate-CoA	JJ	B-ENZ
252	ligase	NN	I-ENZ
252	)	)	O
252	which	WDT	O
252	forms	NNS	O
252	2-aminobenzoyl-coa	JJ	O
252	.	.	O
253	2-aminobenzoyl-coa	JJ	O
253	is	VBZ	O
253	then	RB	O
253	reductively	RB	O
253	deaminated	VBN	O
253	to	TO	O
253	benzoyl-coa	NN	O
253	by	IN	O
253	an	DT	O
253	oxygen-sensitive	JJ	O
253	enzyme	NN	O
253	2-aminobenzoyl-coa	JJ	O
253	reductase	NN	O
253	(	(	O
253	deaminating	VBG	O
253	)	)	O
253	which	WDT	O
253	requires	VBZ	O
253	a	DT	O
253	low	JJ	O
253	potential	JJ	O
253	reductant	NN	O
253	.	.	O
254	the	DT	O
254	specific	JJ	O
254	activity	NN	O
254	is	VBZ	O
254	15	CD	O
254	nmol	NN	O
254	of	IN	O
254	2-aminobenzoyl-coa	JJ	O
254	reduced	VBN	O
254	min-1	NN	O
254	mg-1	NN	O
254	of	IN	O
254	protein	NN	O
254	at	IN	O
254	an	DT	O
254	optimal	JJ	O
254	ph	NN	O
254	of	IN	O
254	7	CD	O
254	.	.	O
255	the	DT	O
255	two	CD	O
255	enzymes	NNS	O
255	are	VBP	O
255	induced	JJ	O
255	by	IN	O
255	the	DT	O
255	substrate	NN	O
255	under	IN	O
255	anaerobic	NN	O
255	conditions	NNS	O
255	only	RB	O
255	.	.	O
256	benzoyl-coa	NN	O
256	is	VBZ	O
256	further	RB	O
256	converted	VBN	O
256	in	IN	O
256	vitro	NN	O
256	by	IN	O
256	reduction	NN	O
256	with	IN	O
256	ti	NN	O
256	(	(	O
256	iii	NN	O
256	)	)	O
256	to	TO	O
256	six	CD	O
256	products	NNS	O
256	;	:	O
256	the	DT	O
256	same	JJ	O
256	products	NNS	O
256	are	VBP	O
256	formed	VBN	O
256	when	WRB	O
256	benzoyl-coa	NN	O
256	or	CC	O
256	2-aminobenzoyl-coa	JJ	O
256	is	VBZ	O
256	incubated	VBN	O
256	under	IN	O
256	reducing	VBG	O
256	conditions	NNS	O
256	.	.	O
257	two	CD	O
257	of	IN	O
257	them	PRP	O
257	were	VBD	O
257	identified	VBN	O
257	preliminarily	RB	O
257	.	.	O
258	one	CD	O
258	product	NN	O
258	is	VBZ	O
258	cyclohex-1-enecarboxyl-coa	NN	O
258	the	DT	O
258	other	JJ	O
258	is	VBZ	O
258	trans-2-hydroxycyclohexane-carboxyl-coa	NN	O
258	.	.	O
259	the	DT	O
259	complex	JJ	O
259	transformation	NN	O
259	of	IN	O
259	benzoyl-coa	NN	O
259	is	VBZ	O
259	ascribed	NNS	O
259	to	TO	O
259	at	IN	O
259	least	JJS	O
259	two	CD	O
259	enzymes	NNS	O
259	benzoyl-CoA	NN	B-ENZ
259	reductase	NN	I-ENZ
259	(	(	O
259	aromatic	JJ	O
259	ring	NN	O
259	reducing	VBG	O
259	)	)	O
259	and	CC	O
259	cyclohex-1-enecarboxyl-CoA	NN	B-ENZ
259	hydratase	NN	I-ENZ
